,id,name,age,nationality,overall,potential,club,value,wage,preferred_foot,international_reputation,skill_moves,position,joined,contract_valid_until,height,weight,release_clause
3774,169607,L. Cattermole,30,England,70,70,Sunderland,1300.0,8.0,Right,2.0,2.0,CDM,2009,2021-01-01,177.79999999999998,76.272,2300.0
3775,158088,P. Álvarez,34,Argentina,70,70,Club Atlético Huracán,500.0,9.0,Right,1.0,2.0,LB,2017,2019-01-01,177.79999999999998,79.904,750.0
3776,232329,K. Kanatsızkuş,21,Turkey,70,77,MKE Ankaragücü,2600.0,8.0,Left,1.0,3.0,ST,2016,2019-05-31,190.5,78.99600000000001,4585.06080634501
3777,146058,Momo,35,Spain,70,70,UD Las Palmas,775.0,5.0,Left,1.0,4.0,LM,2012,2019-01-01,177.79999999999998,68.10000000000001,1200.0
3778,215178,E. Godoy,24,Argentina,70,77,Club Atlético Colón,2100.0,6.0,Right,1.0,2.0,CB,2018,2023-01-01,182.88,78.99600000000001,3600.0
3779,105866,C. Bovo,35,Italy,70,70,Lecce,425.0,2.0,Right,2.0,2.0,CB,2018,2019-01-01,180.34,78.99600000000001,659.0
3780,239498,B. Henning,23,Germany,70,79,FC Wacker Innsbruck,2400.0,6.0,Right,1.0,3.0,RCM,2018,2021-01-01,172.72,72.186,3900.0
3781,205451,B. Röcker,28,Germany,70,70,Brøndby IF,1400.0,14.0,Left,1.0,2.0,LCB,2016,2019-01-01,198.12,92.162,1900.0
3782,225931,M. Duelund,21,Denmark,70,78,Dynamo Kyiv,2600.0,1.0,Right,1.0,3.0,RW,2018,2023-01-01,180.34,69.916,6100.0
3783,204684,M. Seuntjens,26,Netherlands,70,72,AZ Alkmaar,2100.0,9.0,Right,1.0,3.0,ST,2016,2020-01-01,187.96,81.266,3300.0
3784,236172,Nilson Padilho,30,Brazil,70,70,Chapecoense,1700.0,10.0,Left,1.0,3.0,LAM,2018,2021-01-01,182.88,81.266,3200.0
3785,182412,Dai Lin,30,China PR,70,70,Shandong Luneng TaiShan FC,1300.0,10.0,Right,1.0,2.0,RCB,2014,2021-01-01,190.5,77.18,2800.0
3786,193421,Javi Lara,32,Spain,70,70,Córdoba CF,1300.0,6.0,Right,1.0,3.0,RCM,2017,2019-01-01,177.79999999999998,73.09400000000001,2100.0
3787,213902,Alef,23,Brazil,70,76,AEK Athens,2100.0,1.0,Right,1.0,3.0,LDM,2015,2020-01-01,185.42,76.272,5000.0
3788,221582,J. Palacios,28,Colombia,70,70,Millonarios FC,1400.0,3.0,Right,1.0,2.0,RB,2016,2020-01-01,177.79999999999998,72.186,2000.0
3789,224142,C. Henao,29,Colombia,70,70,Independiente Santa Fe,1400.0,3.0,Left,1.0,2.0,LCB,2016,2018-01-01,187.96,84.898,1900.0
3790,205711,O. Dramé,25,France,70,71,Os Belenenses,2100.0,5.0,Right,1.0,4.0,LW,2018,2020-01-01,175.26,69.916,4600.0
3791,212879,S. Michel,27,Germany,70,70,SC Paderborn 07,1900.0,8.0,Left,1.0,3.0,ST,2016,2021-01-01,177.79999999999998,78.99600000000001,2900.0
3792,235407,S. Özcan,20,Germany,70,85,1. FC Köln,3900.0,9.0,Right,1.0,3.0,CM,2016,2020-01-01,180.34,74.002,8200.0
3793,193679,M. Correia,29,Portugal,70,70, SSV Jahn Regensburg,1400.0,7.0,Right,1.0,2.0,LCB,2018,2020-01-01,185.42,81.266,2100.0
3794,232080,J. Harrison,21,England,70,81,Leeds United,3100.0,37.0,Left,1.0,3.0,RM,2016,2019-06-30,175.26,69.916,4585.06080634501
3795,199569,E. Torres,25,Mexico,70,73,Club Tijuana,2300.0,12.0,Right,1.0,3.0,ST,2018,2018-01-01,182.88,81.266,4000.0
3796,210833,R. Improta,24,Italy,70,74,Benevento,2300.0,3.0,Right,1.0,3.0,LW,2018,2021-01-01,177.79999999999998,73.09400000000001,3900.0
3797,234385,N. Hauptmann,22,Germany,70,80,1. FC Köln,2900.0,10.0,Left,1.0,3.0,CAM,2018,2023-01-01,175.26,66.284,4900.0
3798,214418,S. Ubilla,27,Chile,70,70,Universidad de Chile,1900.0,8.0,Right,1.0,3.0,ST,2018,2019-01-01,172.72,68.10000000000001,2700.0
3799,229522,Francisco Ramos,23,Portugal,70,78,Vitória Guimarães,2600.0,5.0,Right,1.0,3.0,CM,2017,2020-01-01,185.42,76.272,5900.0
3800,214163,J. Roa,26,Colombia,70,71,Independiente Santa Fe,2100.0,3.0,Right,1.0,3.0,CM,2010,2019-01-01,172.72,67.19200000000001,3000.0
3801,229011,K. N'Doram,22,France,70,79,AS Monaco,2400.0,24.0,Right,1.0,2.0,CDM,2016,2023-01-01,185.42,77.18,5000.0
3802,236947,J. Torunarigha,20,Germany,70,81,Hertha BSC,2700.0,10.0,Left,1.0,2.0,LCB,2016,2020-01-01,187.96,77.18,5100.0
3803,236692,Marc Gual,22,Spain,70,77,Real Zaragoza,2500.0,9.0,Right,1.0,3.0,LS,2016,2019-06-30,182.88,73.09400000000001,4585.06080634501
3804,199574,A. Letellier,27,France,70,71,ESTAC Troyes,1400.0,9.0,Right,2.0,1.0,GK,2016,2019-06-30,193.04,93.07000000000001,4585.06080634501
3805,238486,C. Oliveira Souza,22,Brazil,70,79,MSV Duisburg,2700.0,5.0,Right,1.0,3.0,RM,2017,2020-01-01,172.72,68.10000000000001,4900.0
3806,182166,J. Palmieri,31,France,70,70,GFC Ajaccio,1200.0,4.0,Left,1.0,3.0,LB,2018,2020-01-01,170.18,66.284,2000.0
3807,184982,M. Larrondo,29,Chile,70,70,Defensa y Justicia,1800.0,14.0,Right,1.0,3.0,ST,2016,2019-06-30,190.5,79.904,4585.06080634501
3808,193942,J. Colback,28,England,70,70,Nottingham Forest,1400.0,23.0,Left,1.0,3.0,LDM,2016,2019-06-30,177.79999999999998,77.18,4585.06080634501
3809,203159,T. Kister,31,Germany,70,70,SV Sandhausen,1200.0,4.0,Right,1.0,2.0,CB,2013,2019-01-01,193.04,93.07000000000001,1900.0
3810,235927,P. Cuadra,23,Argentina,70,79,Racing Club,2800.0,11.0,Right,1.0,3.0,ST,2016,2020-01-01,165.10000000000002,62.198,4700.0
3811,212632,W. Dutoit,29,France,70,70,KV Oostende,1200.0,7.0,Right,1.0,1.0,GK,2017,2020-01-01,180.34,76.272,1800.0
3812,172696,M. Ardemagni,31,Italy,70,70,Ascoli,1600.0,3.0,Right,1.0,2.0,LS,2018,2019-01-01,185.42,83.08200000000001,2500.0
3813,178584,A. Pearce,29,Republic of Ireland,70,70,Derby County,1400.0,22.0,Right,1.0,2.0,CB,2015,2019-01-01,187.96,84.898,2600.0
3814,203161,M. Franke,25,Germany,70,74,SV Darmstadt 98,1900.0,14.0,Right,1.0,2.0,RCB,2016,2019-06-30,193.04,89.892,4585.06080634501
3815,210329,F. Falco,26,Italy,70,71,Lecce,2100.0,3.0,Left,1.0,3.0,CAM,2018,2021-01-01,170.18,69.916,3400.0
3816,214937,L. Villalba,23,Argentina,70,75,Club Atlético Aldosivi,2000.0,9.0,Left,1.0,2.0,LB,2016,2019-06-30,177.79999999999998,73.09400000000001,4585.06080634501
3817,240281,Tiago Lopes,29,Portugal,70,70,Kayserispor,1300.0,8.0,Right,1.0,3.0,RB,2017,2019-01-01,180.34,66.284,2700.0
3818,188313,Diogo Viana,28,Portugal,70,70,Os Belenenses,1400.0,4.0,Right,1.0,4.0,RB,2017,2019-01-01,175.26,67.19200000000001,2900.0
3819,229019,A. Engin,21,Germany,70,82,MSV Duisburg,3200.0,4.0,Right,1.0,3.0,RM,2015,2021-01-01,180.34,69.916,5700.0
3820,165787,J. Ortiz,34,Argentina,70,70,Club Atlético Tigre,875.0,9.0,Right,1.0,3.0,CM,2018,2023-01-01,180.34,74.002,1300.0
3821,228509,J. Reine-Adélaïde,20,France,70,82,Angers SCO,3200.0,11.0,Right,1.0,3.0,RM,2018,2022-01-01,182.88,74.91,7000.0
3822,186781,K. Kronholm,32,United States,70,70,Holstein Kiel,1000.0,6.0,Right,1.0,1.0,GK,2014,2021-01-01,187.96,83.08200000000001,1600.0
3823,225950,M. Gakpa,24,France,70,73,FC Metz,2300.0,4.0,Left,1.0,3.0,LCM,2018,2021-01-01,182.88,69.916,4200.0
3824,227230,Eber Bessa,26,Brazil,70,72,Vitória de Setúbal,2100.0,4.0,Right,1.0,3.0,CM,2018,2020-01-01,167.64000000000001,72.186,4700.0
3825,176542,C. Valencia,33,Colombia,70,70,Independiente Santa Fe,1100.0,3.0,Right,1.0,3.0,RS,2018,2021-01-01,172.72,69.916,1600.0
3826,152991,D. Marney,34,England,70,70,Fleetwood Town,875.0,6.0,Right,1.0,3.0,CM,2018,2020-01-01,177.79999999999998,74.91,1500.0
3827,199584,M. Kieftenbeld,28,Netherlands,70,71,Birmingham City,1600.0,15.0,Right,1.0,3.0,LCM,2015,2020-01-01,177.79999999999998,78.08800000000001,3200.0
3828,211872,P. Heise,27,Germany,70,71,SG Dynamo Dresden,1600.0,10.0,Left,1.0,3.0,LM,2017,2019-01-01,182.88,78.08800000000001,2800.0
3829,209569,H. Al Moqahwi,30,Saudi Arabia,70,70,Al Ahli,1700.0,20.0,Right,1.0,3.0,CAM,2014,2022-01-01,172.72,64.922,2900.0
3830,164769,S. Fletcher,31,Scotland,70,70,Sheffield Wednesday,1600.0,17.0,Left,2.0,2.0,ST,2016,2020-01-01,185.42,76.272,3000.0
3831,237985,K. Danso,19,Austria,70,80,FC Augsburg,2400.0,5.0,Right,1.0,2.0,CB,2017,2021-01-01,190.5,88.98400000000001,4600.0
3832,45473,C. Tiffert,36,Germany,70,70,FC Erzgebirge Aue,240.0,3.0,Right,1.0,3.0,CB,2015,2019-01-01,182.88,78.99600000000001,372.0
3833,232610,T. Asano,23,Japan,70,75,Hannover 96,2400.0,39.0,Right,1.0,3.0,LM,2016,2019-06-30,172.72,71.278,4585.06080634501
3834,178594,S. Napoleoni,32,Italy,70,70,Medipol Başakşehir FK,1400.0,14.0,Left,1.0,3.0,CAM,2016,2019-01-01,177.79999999999998,69.008,2600.0
3835,187042,A. Konradsen,27,Norway,70,70,Rosenborg BK,1800.0,5.0,Right,1.0,3.0,CM,2015,2021-01-01,182.88,76.272,2400.0
3836,204451,K. Günter,23,Germany,70,75,Genoa,2000.0,8.0,Right,1.0,2.0,CB,2018,2022-01-01,182.88,78.99600000000001,3600.0
3837,170915,Sastre,32,Spain,70,70,SD Huesca,1300.0,13.0,Right,1.0,2.0,CM,2016,2019-01-01,175.26,71.278,3000.0
3838,164,G. Pinzi,37,Italy,70,70,Padova,240.0,2.0,Right,2.0,3.0,LCM,2017,2019-01-01,180.34,76.272,372.0
3839,202404,Daniel Amora,30,Brazil,70,70,Al Raed,1300.0,11.0,Right,1.0,3.0,RDM,2016,2019-01-01,185.42,78.08800000000001,2200.0
3840,142756,P. Toranzo,36,Argentina,70,70,Club Atlético Huracán,600.0,7.0,Right,1.0,3.0,CAM,2014,2019-01-01,177.79999999999998,73.09400000000001,900.0
3841,209828,Carlinhos,24,Brazil,70,74,Standard de Liège,2300.0,8.0,Right,1.0,3.0,CAM,2017,2021-01-01,180.34,74.91,3600.0
3842,211365,E. Hestad,23,Norway,70,77,Molde FK,2500.0,5.0,Left,1.0,3.0,RW,2012,2019-01-01,182.88,74.91,3600.0
3843,244389,Fernando,19,Brazil,70,84,Shakhtar Donetsk,3800.0,1.0,Right,1.0,3.0,LM,2018,2023-01-01,175.26,72.186,10400.0
3844,223654,Fede,21,Spain,70,79,Granada CF,2400.0,7.0,Right,1.0,2.0,RDM,2016,2019-06-30,175.26,68.10000000000001,4585.06080634501
3845,244646,Nathan Otávio,28,Brazil,70,70,Kashiwa Reysol,1400.0,6.0,Right,1.0,2.0,CB,2018,2021-01-01,185.42,88.07600000000001,1800.0
3846,224423,M. Wittek,22,Germany,70,78,SpVgg Greuther Fürth,2200.0,5.0,Left,1.0,3.0,LB,2017,2020-01-01,172.72,69.916,3900.0
3847,235943,Rafa Navarro,24,Spain,70,77,FC Sochaux-Montbéliard,2100.0,10.0,Right,1.0,2.0,RB,2016,2019-06-30,172.72,60.836,4585.06080634501
3848,189607,M. Schäffler,29,Germany,70,70,SV Wehen Wiesbaden,1800.0,6.0,Right,1.0,2.0,ST,2016,2019-01-01,187.96,88.98400000000001,2600.0
3849,228520,E. Ávila,24,Argentina,70,77,SD Huesca,2500.0,11.0,Left,1.0,3.0,RM,2016,2019-06-30,172.72,81.266,4585.06080634501
3850,194216,A. Mazzotta,28,Italy,70,70,Palermo,1400.0,3.0,Left,1.0,2.0,LB,2018,2020-01-01,182.88,73.09400000000001,2200.0
3851,212138,P. Frankowski,23,Poland,70,76,Jagiellonia Białystok,2400.0,5.0,Right,1.0,3.0,RM,2014,2020-01-01,175.26,68.10000000000001,3800.0
3852,188586,J. Flum,30,Germany,70,70,FC St. Pauli,1300.0,10.0,Right,1.0,3.0,RDM,2017,2020-01-01,190.5,82.174,2100.0
3853,232619,K. Shibasaki,33,Japan,70,70,Sanfrecce Hiroshima,1100.0,7.0,Right,1.0,3.0,RM,2014,2018-01-01,175.26,64.922,1300.0
3854,237995,D. Lainez,18,Mexico,70,82,Club América,2900.0,14.0,Left,1.0,3.0,RM,2017,2020-01-01,167.64000000000001,58.112,5600.0
3855,214700,M. Navarrete,26,Chile,70,71,Unión La Calera,1700.0,2.0,Right,1.0,2.0,LCB,2017,2018-01-01,177.79999999999998,73.09400000000001,2500.0
3856,169388,F. Valiani,37,Italy,70,70,Livorno,575.0,2.0,Right,1.0,3.0,RM,2017,2019-01-01,172.72,69.916,891.0
3857,172716,Alex López,30,Spain,70,70,Brisbane Roar,1600.0,4.0,Right,1.0,3.0,LDM,2018,2019-01-01,177.79999999999998,71.278,2100.0
3858,202413,Hernán,27,Spain,70,70,Real Sporting de Gijón,1800.0,6.0,Right,1.0,3.0,CM,2018,2021-01-01,180.34,72.186,2900.0
3859,215213,A. Werner,22,Argentina,70,78,SD Huesca,2000.0,15.0,Right,1.0,1.0,GK,2016,2019-06-30,193.04,84.898,4585.06080634501
3860,198062,Pichu Atienza,28,Spain,70,72,CD Numancia,1700.0,6.0,Right,1.0,2.0,RCB,2018,2020-01-01,190.5,84.898,2800.0
3861,214446,F. Campos,24,Chile,70,77,Colo-Colo,2100.0,4.0,Right,1.0,2.0,RB,2016,2018-01-01,177.79999999999998,78.99600000000001,3400.0
3862,229038,Christian Rivera,20,Spain,70,79,SD Huesca,2400.0,4.0,Right,1.0,3.0,CDM,2016,2019-06-30,190.5,87.168,4585.06080634501
3863,235183,C. Acevedo,22,Mexico,70,79,Santos Laguna,2100.0,7.0,Right,1.0,1.0,GK,2016,2021-01-01,182.88,74.002,3900.0
3864,188336,A. Tuia,28,Italy,70,72,Benevento,1700.0,3.0,Right,1.0,2.0,CB,2018,2021-01-01,182.88,74.002,2800.0
3865,144306,E. Korkmaz,35,Turkey,70,70,BB Erzurumspor,425.0,6.0,Left,1.0,2.0,RCB,2018,2019-01-01,182.88,83.08200000000001,829.0
3866,213170,Jeong Jae Yong,27,Korea Republic,70,70,Ulsan Hyundai FC,1500.0,5.0,Right,1.0,3.0,CDM,2016,2023-01-01,187.96,78.08800000000001,1900.0
3867,221618,L. Mousset,22,France,70,75,Bournemouth,2400.0,29.0,Right,1.0,3.0,ST,2016,2020-01-01,182.88,79.904,4800.0
3868,236466,C. Michelin,21,France,70,81,AC Ajaccio,2700.0,10.0,Right,1.0,3.0,RB,2016,2019-06-30,177.79999999999998,63.106,4585.06080634501
3869,211635,Jeong Woon,29,Korea Republic,70,70,Jeju United FC,1700.0,4.0,Left,1.0,3.0,LM,2016,2022-01-01,180.34,73.09400000000001,2200.0
3870,51123,M. Bodmer,35,France,70,70,Amiens SC,750.0,8.0,Right,2.0,3.0,CAM,2017,2020-01-01,190.5,89.892,1500.0
3871,189619,K. Smith,27,England,70,71,Bristol City,2000.0,23.0,Right,1.0,3.0,CM,2014,2020-01-01,175.26,69.916,4000.0
3872,201908,A. Wisdom,25,England,70,75,Derby County,2000.0,20.0,Right,1.0,2.0,RB,2017,2021-01-01,185.42,78.08800000000001,3900.0
3873,232884,S. Doi,26,Japan,70,71,Kashima Antlers,2100.0,8.0,Right,1.0,3.0,LS,2011,2021-01-01,172.72,63.106,2900.0
3874,187572,Thiago Carleto,29,Brazil,70,70,Al Ittihad,1300.0,19.0,Left,1.0,3.0,LB,2018,2020-01-01,177.79999999999998,81.266,2300.0
3875,206005,D. Stracqualursi,30,Argentina,70,70,Club Atlético Aldosivi,1700.0,8.0,Right,1.0,2.0,ST,2018,2022-01-01,190.5,86.26,2500.0
3876,212405,Alberto Martín,29,Spain,70,70,Granada CF,1400.0,6.0,Right,1.0,2.0,CDM,2017,2019-01-01,177.79999999999998,73.09400000000001,2200.0
3877,221621,S. Birnbaum,27,United States,70,70,DC United,1500.0,5.0,Right,1.0,2.0,LCB,2014,2020-01-01,185.42,81.266,2200.0
3878,224949,J. Dilrosun,20,Netherlands,70,86,Hertha BSC,3900.0,11.0,Left,1.0,3.0,LM,2018,2022-01-01,175.26,67.19200000000001,9100.0
3879,158902,D. Fox,32,Scotland,70,70,Nottingham Forest,1000.0,24.0,Left,1.0,2.0,LCB,2014,2019-01-01,182.88,78.08800000000001,1900.0
3880,231862,L. Castro,26,Colombia,70,71,Independiente Medellín,2100.0,3.0,Right,1.0,3.0,ST,2015,2021-01-01,175.26,78.08800000000001,3000.0
3881,142775,A. Orión,37,Argentina,70,70,Colo-Colo,120.0,2.0,Right,1.0,1.0,GK,2017,2020-01-01,187.96,84.898,168.0
3882,199352,S. Çinaz,32,Germany,70,70,Kayserispor,1000.0,8.0,Right,1.0,2.0,RDM,2017,2019-01-01,187.96,77.18,2000.0
3883,195256,A. Turan,26,Turkey,70,72,Kayserispor,1800.0,8.0,Left,1.0,3.0,LB,2017,2020-01-01,175.26,78.99600000000001,3600.0
3884,220089,S. Dursun,26,Turkey,70,72,Antalyaspor,1800.0,9.0,Right,1.0,2.0,CB,2017,2019-01-01,187.96,78.99600000000001,3700.0
3885,224185,C. Leemans,22,Netherlands,70,75,PEC Zwolle,2300.0,6.0,Left,1.0,3.0,LCM,2018,2021-01-01,187.96,78.99600000000001,3600.0
3886,191673,Kwon Soon Hyung,32,Korea Republic,70,70,Jeju United FC,1300.0,4.0,Right,1.0,3.0,RCM,2012,2021-01-01,175.26,71.278,1700.0
3887,201146,Errasti,30,Spain,70,70,AD Alcorcón,1300.0,6.0,Right,1.0,2.0,CDM,2017,2019-01-01,180.34,81.266,2100.0
3888,201914,M. Camporese,26,Italy,70,71,Foggia,1700.0,2.0,Right,1.0,2.0,CB,2018,2019-01-01,185.42,74.91,2900.0
3889,221370,M. Al Buraik,25,Saudi Arabia,70,73,Al Hilal,1800.0,17.0,Right,1.0,3.0,RB,2014,2019-01-01,172.72,58.112,3300.0
3890,224186,J. de Wijs,23,Netherlands,70,74,Hull City,2000.0,12.0,Left,1.0,2.0,CB,2018,2021-01-01,187.96,94.88600000000001,3900.0
3891,235706,Murilo Freitas,22,Brazil,70,80,Rio Ave FC,2900.0,6.0,Left,1.0,4.0,LW,2016,2021-01-01,175.26,66.284,6600.0
3892,188602,W. Rémy,27,France,70,71,Legia Warszawa,1700.0,6.0,Right,1.0,2.0,RCB,2018,2021-01-01,182.88,78.99600000000001,2500.0
3893,214459,C. Valenzuela,26,Chile,70,73,CD Huachipato,2200.0,3.0,Right,1.0,3.0,CAM,2016,2023-01-01,162.56,59.928000000000004,3100.0
3894,214971,F. Pizzini,24,Argentina,70,73,Independiente,2300.0,10.0,Right,1.0,3.0,LM,2012,2021-01-01,177.79999999999998,74.002,3300.0
3895,231612,R. Del Castillo,22,France,70,77,Stade Rennais FC,2500.0,14.0,Left,1.0,3.0,RM,2018,2022-01-01,172.72,59.928000000000004,5200.0
3896,241852,M. Diaby,18,France,70,85,Paris Saint-Germain,3700.0,19.0,Left,1.0,3.0,RW,2018,2020-01-01,170.18,64.922,9100.0
3897,198589,G. Garza,26,United States,70,71,Atlanta United,1700.0,5.0,Left,1.0,3.0,LB,2012,2018-01-01,172.72,68.10000000000001,2700.0
3898,219837,Aguza,25,Spain,70,75,UD Almería,2000.0,5.0,Right,1.0,2.0,CDM,2018,2020-01-01,175.26,68.10000000000001,3200.0
3899,173245,R. Fernández,33,Argentina,70,70,CD O'Higgins,1000.0,4.0,Right,1.0,3.0,LCM,2018,2018-01-01,172.72,71.278,1400.0
3900,137406,D. Croce,35,Italy,70,70,US Cremonese,750.0,2.0,Right,1.0,3.0,LCM,2017,2019-01-01,172.72,69.916,1200.0
3901,223422,E. Loeschbor,31,Argentina,70,70,Monarcas Morelia,1200.0,13.0,Right,1.0,2.0,RCB,2016,2019-05-31,180.34,78.08800000000001,4585.06080634501
3902,241854,P. Schuurs,18,Netherlands,70,82,Ajax,2600.0,4.0,Right,1.0,2.0,CB,2018,2022-01-01,193.04,78.99600000000001,4100.0
3903,210880,R. Fiamozzi,25,Italy,70,75,Lecce,2000.0,3.0,Right,1.0,3.0,RB,2018,2021-01-01,177.79999999999998,76.272,3200.0
3904,214208,L. Pico,26,Colombia,70,72,Junior FC,1800.0,2.0,Right,1.0,3.0,RDM,2017,2018-01-01,177.79999999999998,77.18,2600.0
3905,204737,Salvador Agra,26,Portugal,70,70,Cádiz CF,1900.0,7.0,Right,1.0,3.0,RM,2016,2019-06-30,165.10000000000002,60.836,4585.06080634501
3906,221121,D. Rodríguez,23,Colombia,70,79,Deportivo Pasto,2800.0,1.0,Right,1.0,3.0,ST,2018,2023-01-01,175.26,68.10000000000001,4300.0
3907,192449,M. Stiepermann,27,Germany,70,70,Norwich City,1900.0,16.0,Left,1.0,3.0,CAM,2017,2020-01-01,190.5,86.26,3500.0
3908,221890,J. Fulton,24,Scotland,70,77,Swansea City,2100.0,12.0,Right,1.0,3.0,RCM,2014,2021-01-01,182.88,78.08800000000001,4500.0
3909,140483,L. Mazzoni,34,Italy,70,70,Livorno,725.0,2.0,Right,1.0,1.0,GK,2016,2019-01-01,190.5,78.08800000000001,1100.0
3910,212419,T. Mings,25,England,70,72,Bournemouth,1800.0,27.0,Left,1.0,3.0,LB,2015,2021-01-01,195.58,77.18,3500.0
3911,239043,U. Bozok,21,France,70,79,Nîmes Olympique,2800.0,9.0,Right,1.0,3.0,RS,2017,2020-01-01,177.79999999999998,74.91,6100.0
3912,110787,Borja Fernández,37,Spain,70,70,Real Valladolid CF,240.0,7.0,Right,1.0,2.0,CDM,2017,2019-01-01,187.96,82.174,528.0
3913,192451,G. Carey,29,Republic of Ireland,70,70,Plymouth Argyle,1700.0,8.0,Left,1.0,3.0,RM,2015,2019-01-01,175.26,71.278,3000.0
3914,233413,Verdasca,21,Portugal,70,80,Real Zaragoza,2500.0,4.0,Right,1.0,2.0,CB,2017,2020-01-01,185.42,81.266,4500.0
3915,210374,J. Vigón,26,Mexico,70,70,Club Atlas,1900.0,12.0,Right,1.0,3.0,RCM,2012,2022-01-01,175.26,71.278,3200.0
3916,230342,Edsinho Torres,34,Brazil,70,70,Sport Club do Recife,500.0,9.0,Right,1.0,2.0,LB,2018,2021-01-01,177.79999999999998,77.18,950.0
3917,237766,S. Kaneko,23,Japan,70,77,Shimizu S-Pulse,2500.0,3.0,Right,1.0,3.0,RM,2014,2021-01-01,162.56,58.112,3600.0
3918,239814,D. Batubinsika,22,France,70,77,Royal Antwerp FC,2100.0,6.0,Right,1.0,2.0,CB,2017,2022-01-01,185.42,87.168,3600.0
3919,193222,F. Giefer,28,Germany,70,71,FC Augsburg,1400.0,10.0,Right,1.0,1.0,GK,2017,2021-01-01,195.58,93.07000000000001,2500.0
3920,230855,H. Wahl,24,Germany,70,74,Holstein Kiel,2000.0,6.0,Right,1.0,2.0,LCB,2018,2021-01-01,187.96,84.898,3200.0
3921,189383,M. Albæk,28,Denmark,70,70,1. FC Kaiserslautern,1400.0,4.0,Left,1.0,2.0,LDM,2017,2019-01-01,185.42,77.18,2100.0
3922,193735,Juan Dominguez,28,Spain,70,70,CF Reus Deportiu,1800.0,6.0,Right,1.0,3.0,RCM,2017,2020-01-01,180.34,71.278,2700.0
3923,198856,C. Avevor,26,Germany,70,72,FC St. Pauli,1800.0,10.0,Right,1.0,2.0,LCB,2016,2019-01-01,185.42,88.07600000000001,3000.0
3924,219848,David Costas,23,Spain,70,75,RC Celta,2000.0,10.0,Right,1.0,2.0,LCB,2013,2020-01-01,182.88,72.186,4400.0
3925,195272,M. Faraoni,26,Italy,70,71,Crotone,1700.0,3.0,Right,1.0,3.0,RM,2017,2020-01-01,180.34,71.278,2800.0
3926,198601,L. Mendoza,28,Mexico,70,70,Deportivo Toluca,1800.0,14.0,Right,1.0,3.0,RM,2018,2020-01-01,172.72,74.91,3100.0
3927,198857,S. Romagnoli,28,Italy,70,70,Brescia,1400.0,8.0,Right,1.0,2.0,RCB,2016,2019-06-30,193.04,84.898,4585.06080634501
3928,208585,A. Ngando,24,France,70,75,Göztepe SK,2400.0,12.0,Left,1.0,3.0,CAM,2017,2020-01-01,177.79999999999998,71.278,4900.0
3929,214217,B. Vidal,27,Chile,70,72,CD Palestino,1700.0,6.0,Right,1.0,2.0,CB,2016,2018-12-31,177.79999999999998,77.18,4585.06080634501
3930,222153,C. Buonaiuto,25,Italy,70,71,Benevento,2100.0,3.0,Right,1.0,3.0,LW,2016,2019-06-30,177.79999999999998,68.10000000000001,4585.06080634501
3931,176841,L. Jutkiewicz,29,England,70,70,Birmingham City,1800.0,18.0,Left,1.0,3.0,LS,2017,2020-01-01,185.42,77.18,3400.0
3932,182473,Li Xuepeng,29,China PR,70,70,Guangzhou Evergrande Taobao FC,1300.0,10.0,Left,1.0,3.0,LB,2014,2021-01-01,185.42,74.91,3000.0
3933,217802,Fábio Sturgeon,24,Portugal,70,74,CD Feirense,2300.0,6.0,Right,1.0,4.0,RM,2018,2021-01-01,182.88,69.008,5000.0
3934,227274,D. Barbona,23,Argentina,70,78,Atlético Tucumán,2600.0,6.0,Right,1.0,3.0,LM,2016,2020-01-01,182.88,81.266,4400.0
3935,214987,G. Voboril,31,Argentina,70,70,Universidad Católica,1200.0,6.0,Left,1.0,3.0,LB,2017,2018-01-01,177.79999999999998,72.186,1600.0
3936,227787,Kim Jong Woo,24,Korea Republic,70,73,Suwon Samsung Bluewings,2200.0,5.0,Right,1.0,3.0,RCM,2015,2018-01-01,180.34,64.922,2900.0
3937,190667,M. Terrazzino,27,Germany,70,70,SC Freiburg,1900.0,13.0,Right,1.0,4.0,LM,2017,2020-01-01,177.79999999999998,77.18,3300.0
3938,219852,A. Ferrari,24,Italy,70,75,Sampdoria,2000.0,13.0,Right,1.0,2.0,RB,2016,2019-06-30,182.88,69.916,4585.06080634501
3939,231628,Rafa Mir,21,Spain,70,81,UD Las Palmas,3100.0,27.0,Right,1.0,3.0,RF,2016,2019-06-30,190.5,86.26,4585.06080634501
3940,209613,P. Iemmello,26,Italy,70,73,Foggia,2200.0,4.0,Right,1.0,3.0,RCM,2016,2019-06-30,177.79999999999998,74.002,4585.06080634501
3941,214733,M. Cerato,30,Argentina,70,70,Club León,1700.0,17.0,Right,1.0,3.0,RW,2018,2023-01-01,170.18,68.10000000000001,2900.0
3942,228813,Aleix García,21,Spain,70,82,Girona FC,3100.0,37.0,Right,1.0,3.0,CM,2016,2019-06-30,172.72,68.10000000000001,4585.06080634501
3943,229325,O. Linnér,21,Sweden,70,76,AIK,1800.0,3.0,Right,1.0,1.0,GK,2015,2020-01-01,198.12,82.174,2700.0
3944,234957,Platiny,27,Brazil,70,70,GD Chaves,1900.0,7.0,Right,1.0,3.0,ST,2017,2020-01-01,177.79999999999998,64.014,4000.0
